episode,reward,shortage,wastage,moving_avg_reward,moving_avg_shortage,moving_avg_wastage,epsilon,act_0_count,act_1_count,act_2_count,act_3_count,act_4_count
1252,-1416.5450899258265,1292.0300599505508,460.5,-1449.0667877220576,1233.5963829266461,461.72737116879455,0.2857533029063643,15.0,11.0,11.0,54.0,9.0
1253,-1389.2065954983016,1212.6934877181372,472.78997645011225,-1444.9681154524246,1230.8683832279428,461.9731706977969,0.28546754960345794,24.0,20.0,14.0,32.0,10.0
1254,-1423.3718346855965,1225.2812231237313,466.45000000000005,-1443.664025079519,1230.2554063126727,462.0485456977969,0.2851820820538545,32.0,19.0,19.0,23.0,7.0
1255,-1536.723050276456,1361.861869210143,457.9302464612416,-1442.2884275858469,1229.9829380307413,462.00165062702166,0.2848968999718006,22.0,22.0,35.0,14.0,7.0
1256,-1344.3361111114082,1183.3240740742717,457.34999999999997,-1443.4598444670328,1230.8215492848651,461.94515062702163,0.2846120030718288,20.0,13.0,20.0,33.0,14.0
1257,-1656.5990459801194,1307.466030653412,482.9000000000002,-1448.5066944545706,1234.5106159432235,462.42840062702163,0.284327391068757,29.0,21.0,20.0,18.0,12.0
1258,-1564.133538368634,1353.1890255790893,461.35,-1451.9132886772602,1237.5303454250163,462.4454006270217,0.2840430636776882,19.0,25.0,28.0,17.0,11.0
1259,-1471.9948285815856,1319.3298857210573,459.0000000000001,-1455.879287911891,1240.7483449147703,462.36440062702167,0.28375902061401054,15.0,13.0,34.0,28.0,10.0
1260,-1473.9440491937435,1240.4793661291624,475.9750000000002,-1457.9769717020058,1241.3371341081804,462.6739006270216,0.28347526159339653,21.0,14.0,31.0,22.0,12.0
1261,-1372.2858367203871,1111.3238911469248,467.2999999999999,-1457.3414443539784,1240.4741158761622,462.79290062702165,0.28319178633180314,22.0,16.0,24.0,26.0,12.0
1262,-1677.3314342320427,1407.495956154696,479.33750000000015,-1463.5415808770779,1247.3675402248953,463.23790062702165,0.28290859454547135,19.0,25.0,22.0,22.0,12.0
1263,-1558.752166813533,1243.0781771702545,464.581731402449,-1465.9116271335315,1246.0991057150886,463.3195352550707,0.28262568595092585,23.0,19.0,22.0,19.0,17.0
1264,-1707.6094737812118,1328.7396491874742,460.50000000000006,-1468.8744704486596,1245.6476679251743,463.3195352550707,0.2823430602649749,24.0,19.0,21.0,17.0,19.0
1265,-1546.276767611061,1301.4845117407074,463.05,-1465.1961246251913,1242.8901764200755,463.27932946781164,0.28206071720470993,19.0,28.0,18.0,21.0,14.0
1266,-1546.660053436818,1334.7733689578781,460.5000000000001,-1467.289462143791,1244.3953180991418,463.2549544678116,0.2817786564875052,17.0,36.0,14.0,18.0,15.0
1267,-1187.7384241556283,1074.8964494370855,459.39375,-1463.8768275573425,1242.1349783748428,463.2328294678116,0.28149687783101773,15.0,28.0,25.0,17.0,15.0
1268,-1419.24242788684,1176.1616185912267,468.99999999999994,-1457.9609260340492,1237.4792323562717,463.336091774014,0.2812153809531867,18.0,37.0,16.0,22.0,7.0
1269,-1507.4138229095724,1246.0092152730485,465.4,-1455.09094186766,1233.807242912012,463.43409177401406,0.28093416557223355,14.0,39.0,25.0,14.0,8.0
1270,-1626.2421583040787,1348.6697722027186,459.23750000000007,-1454.1142034564868,1234.1354173045634,463.09009177401407,0.2806532314066613,13.0,36.0,25.0,14.0,12.0
1271,-1536.7885685839772,1285.1923790559847,466.00000000000006,-1453.046365744186,1233.2766921630296,463.25034177401403,0.2803725781752547,21.0,29.0,23.0,13.0,14.0
1272,-1395.422078321266,1262.8897188808442,457.08750000000003,-1452.6105829570356,1236.2287812412826,462.93642536948374,0.2800922055970794,17.0,29.0,31.0,10.0,13.0
1273,-1494.2352400117984,1299.823493341199,460.50000000000006,-1453.7049665021236,1237.5183702713416,462.93642536948374,0.2798121133914823,11.0,31.0,32.0,12.0,14.0
1274,-1554.628179238932,1308.3104528259548,479.41249999999997,-1458.2381494255637,1239.392325553635,463.3236753694837,0.2795323012780908,11.0,33.0,35.0,7.0,14.0
1275,-1347.378435784969,1207.4522905233127,460.20000000000005,-1458.3113920351936,1239.3098206267216,463.30067536948366,0.2792527689768127,15.0,25.0,37.0,14.0,9.0
1276,-1508.6125260793488,1317.4083507195658,460.49999999999983,-1460.345629744604,1241.0137739024922,463.23898316523827,0.2789735162078359,17.0,30.0,31.0,13.0,9.0
1277,-1755.4303862273403,1423.653590818227,474.95000000000005,-1464.3010100164465,1243.9421940837206,463.3367331652382,0.2786945426916281,22.0,22.0,28.0,18.0,10.0
1278,-1433.6542741343633,1285.9028494229092,458.79999999999995,-1463.820046386542,1243.9908849971175,463.30273316523824,0.27841584814893644,24.0,24.0,30.0,13.0,9.0
1279,-1521.3298270791652,1341.8865513861099,460.50000000000017,-1467.2421154220738,1247.5689310208052,463.31773316523817,0.2781374323007875,32.0,19.0,25.0,18.0,6.0
1280,-1392.6287194410165,1238.7524796273442,460.49999999999983,-1466.5572878427558,1246.9523793012602,463.3177331652382,0.27785929486848676,19.0,24.0,22.0,25.0,10.0
1281,-1397.775328400495,1202.583552266997,459.9,-1468.5741060722605,1248.7190914542632,463.3244831652382,0.27758143557361825,21.0,19.0,19.0,25.0,16.0
1282,-1361.3409045339204,1196.093936355947,459.20000000000005,-1467.1565328725437,1247.2047093211183,463.2984831652383,0.27730385413804465,18.0,21.0,30.0,17.0,14.0
1283,-1521.6808044852016,1249.7788696568018,471.76249999999993,-1466.7119777461353,1245.661505903513,463.58373316523824,0.2770265502839066,26.0,19.0,25.0,18.0,12.0
1284,-1490.2872183508612,1247.8581455672409,460.5000000000001,-1461.9342280101077,1242.956339412828,463.5837331652383,0.2767495237336227,26.0,22.0,17.0,17.0,18.0
1285,-1528.48924270144,1214.5799090822163,480.0458369393244,-1464.7477370806598,1243.363753738821,463.9746499040247,0.2764727742098891,22.0,23.0,21.0,20.0,14.0
1286,-1406.7053550184482,1242.4441826636105,457.03908102303234,-1465.1015032258313,1246.677662033263,463.7175536075333,0.2761963014356792,25.0,20.0,17.0,25.0,13.0
1287,-1535.545309920911,1312.6968732806067,460.5,-1464.7298175270323,1247.6032049007304,463.7175536075333,0.27592010513424353,25.0,13.0,26.0,24.0,12.0
1288,-1494.6699017433666,1269.514313879587,464.2827704637372,-1461.9284085592935,1246.7676198432514,463.7272090168082,0.2756441850291093,18.0,14.0,29.0,25.0,14.0
1289,-1596.1266431946838,1301.6649843520108,464.8791666666668,-1468.5931861128192,1250.698483993285,463.7806903452836,0.2753685408440802,39.0,8.0,19.0,17.0,17.0
1290,-1600.3665441789008,1197.9316965792746,497.49964919830916,-1474.012326811059,1250.6183244679783,464.52068332924966,0.2750931723032361,31.0,14.0,25.0,17.0,13.0
1291,-1312.4771892430379,1202.4125863239221,456.85830975715436,-1474.6796966544052,1251.83179356678,464.4478495243928,0.27481807913093287,35.0,14.0,25.0,15.0,11.0
1292,-1431.347188191781,1248.564792127854,460.5,-1480.993922172135,1255.4279439119334,464.4478495243928,0.27454326105180193,45.0,12.0,20.0,10.0,13.0
1293,-1687.6414224959485,1316.8753078897405,473.2673224836721,-1487.3067390152685,1259.6797756652047,464.6116959740663,0.2742687177907501,28.0,12.0,21.0,21.0,18.0
1294,-1603.936089831894,1280.632393221262,454.9875000000001,-1490.5464625141676,1260.8331746644708,464.5213209740663,0.2739944490729594,14.0,27.0,20.0,21.0,18.0
1295,-1201.4870981519716,1059.7489997337432,459.86359855135674,-1485.8791768491758,1258.4808862404577,464.58246794509347,0.27372045462388644,18.0,16.0,36.0,19.0,11.0
1296,-1358.9351424166155,1212.2900949444097,460.5000000000001,-1485.36490331511,1258.0847038844142,464.58246794509347,0.2734467341692626,14.0,28.0,28.0,19.0,11.0
1297,-1364.7000956388847,1242.28339709259,457.275,-1477.8772237681053,1254.7310246477061,464.6053072531511,0.27317328743509334,17.0,34.0,21.0,19.0,9.0
1298,-1269.15521394276,1134.5784759618398,455.2875000000001,-1475.6160899097388,1253.950935408795,464.51430725315106,0.27290011414765825,17.0,21.0,29.0,18.0,15.0
1299,-1497.3838112508956,1268.84754083393,460.11249999999995,-1476.5842336755004,1254.337531252636,464.51255725315104,0.2726272140335106,12.0,30.0,20.0,20.0,18.0
1300,-1333.7098671036774,1221.6482447357846,457.23750000000007,-1476.58929245339,1257.1910704378956,464.4773072531511,0.27235458681947705,19.0,23.0,29.0,18.0,11.0
1301,-1423.4093602313299,1192.0166568208867,459.38437500000003,-1475.673693508041,1257.0920948398657,464.23756628794115,0.2720822322326576,22.0,29.0,21.0,14.0,14.0
1302,-1596.5262856691863,1262.5867913767233,464.36342436713926,-1479.2733174229081,1256.5032294683888,464.31483477528394,0.2718101500004249,28.0,23.0,15.0,19.0,15.0
1303,-1515.4967146415834,1314.3061430943892,462.03749999999997,-1481.7991198057737,1258.535482575914,464.09978524628167,0.27153833985042447,29.0,29.0,16.0,11.0,15.0
1304,-1501.1178938650758,1274.3827625767174,461.79374999999993,-1483.3540409893633,1259.5175133649736,464.0066602462817,0.27126680151057403,30.0,29.0,16.0,15.0,10.0
1305,-1442.231381634998,1227.8209210899986,460.5,-1481.4642076165337,1256.836694402571,464.0580553170569,0.27099553470906346,18.0,34.0,18.0,15.0,15.0
1306,-1391.1760810843286,1260.6507207228858,459.2000000000002,-1482.4010070159923,1258.383227335543,464.0950553170569,0.2707245391743544,24.0,39.0,16.0,13.0,8.0
1307,-1235.1914533463269,1160.1068022308843,457.0312500000001,-1473.9728551633164,1255.4360427670927,463.5776803170569,0.27045381463518003,24.0,22.0,29.0,15.0,10.0
1308,-1466.3590315461595,1267.1226876974392,459.675,-1472.017365026867,1253.7147160094596,463.5441803170568,0.27018336082054484,17.0,29.0,20.0,22.0,12.0
1309,-1658.9935489609556,1420.329032640637,460.50000000000006,-1475.7573394344543,1255.734698947851,463.5741803170568,0.2699131774597243,20.0,28.0,25.0,18.0,9.0
1310,-1671.0865345258724,1419.0576896839152,460.50000000000006,-1479.7001891410973,1259.3062654189462,463.2646803170568,0.2696432642822646,20.0,40.0,13.0,13.0,14.0
1311,-1308.6295770957192,1113.7683776650053,457.97701059821065,-1478.427063948604,1259.3551551493078,463.07822052902105,0.26937362101798235,20.0,29.0,13.0,23.0,15.0
1312,-1437.519693246465,1220.968380402289,456.0671226430318,-1473.6308291288922,1255.6246036342598,462.61281298188163,0.26910424739696437,13.0,39.0,12.0,21.0,15.0
1313,-1840.6559238336354,1415.6964223053578,466.56028488811904,-1479.268904269294,1259.0769685369617,462.65238405159516,0.2688351431495674,14.0,32.0,15.0,18.0,21.0
1314,-1688.8735054281562,1291.1525006129439,472.7852055408907,-1478.8941849022333,1258.3252255654713,462.8980881624129,0.26856630800641784,12.0,31.0,20.0,14.0,23.0
1315,-1318.0036968783486,1137.8921912700298,459.1654099733038,-1474.328723487579,1255.0533791560576,462.820396361879,0.2682977416984114,15.0,30.0,18.0,20.0,17.0
1316,-1708.7880084379426,1456.4420056252948,460.1250000000001,-1477.5712825876014,1257.486751889406,462.81289636187887,0.268029443956713,32.0,18.0,18.0,20.0,12.0
1317,-1634.3660113790288,1329.8440075860194,465.6,-1486.5038343320691,1262.5857030523846,462.9370213618789,0.2677614145127563,16.0,31.0,20.0,19.0,14.0
1318,-1440.3969227107564,1170.2937818071707,461.7062500000001,-1486.9269242285477,1262.4683463167034,462.791146361879,0.2674936530982436,20.0,37.0,18.0,9.0,16.0
1319,-1510.5654590047768,1328.543639336518,464.75000000000006,-1486.9899569504519,1264.119034797973,462.77814636187895,0.26722615944514533,23.0,35.0,12.0,16.0,14.0
1320,-1795.0937369680598,1230.0708246453732,525.7375000000001,-1490.3669885237316,1261.747055846826,464.108146361879,0.2669589332857002,17.0,20.0,30.0,18.0,15.0
1321,-1444.700333272049,1218.1835555147,477.9249999999998,-1488.525223817493,1260.4068793760002,464.346646361879,0.2666919743524145,16.0,38.0,28.0,6.0,12.0
1322,-1419.5273739106772,1269.1606216217895,462.78644147799326,-1489.0073297292815,1260.5322974308192,464.4606251914389,0.26642528237806207,24.0,23.0,33.0,13.0,7.0
1323,-1292.7550253002055,1185.3450168668037,458.7375000000002,-1484.9777254350495,1258.2427279013314,464.4253751914388,0.266158857095684,16.0,21.0,37.0,13.0,13.0
1324,-1305.2354773733637,1155.9486515822423,457.31249999999994,-1479.9898713977382,1255.195491876457,463.9833751914388,0.2658926982385883,16.0,27.0,30.0,19.0,8.0
1325,-1486.2942841081956,1280.0628560721304,460.1999999999999,-1482.7681883642026,1256.6477031874333,463.9833751914389,0.26562680554034973,19.0,30.0,16.0,20.0,15.0
1326,-1426.77068801963,1218.8471253464197,460.50000000000006,-1481.1313516030086,1254.6764786799706,463.9833751914389,0.26536117873480936,19.0,26.0,27.0,17.0,11.0
1327,-1449.3043406619638,1276.2195604413087,456.9750000000001,-1475.0088306917012,1251.7277980724323,463.62387519143886,0.26509581755607453,9.0,33.0,35.0,13.0,10.0
1328,-1412.3804430851144,1235.9202953900765,460.4999999999999,-1474.5833540707158,1250.7281469917755,463.6578751914388,0.26483072173851846,16.0,26.0,33.0,15.0,10.0
1329,-1449.1778628333464,1291.8185752222305,459.44999999999993,-1473.140314785799,1249.7267874684976,463.6368751914389,0.26456589101677996,15.0,34.0,28.0,13.0,10.0
1330,-1574.7293997670174,1277.852933178011,475.20000000000005,-1476.7823283923194,1250.5087965395112,463.9308751914389,0.2643013251257632,12.0,33.0,21.0,19.0,15.0
1331,-1544.1846136738552,1266.0730757825702,459.075,-1479.7105140977867,1251.7785870098226,463.91437519143886,0.2640370238006374,19.0,24.0,16.0,25.0,16.0
1332,-1383.6409710491255,1240.8606473660836,460.35000000000014,-1480.1565154280906,1252.6739212300256,463.93737519143883,0.2637729867768368,23.0,31.0,15.0,19.0,12.0
1333,-1701.843627079418,1292.9957513862785,477.35,-1483.7597718799748,1253.5382588646148,464.0491251914388,0.26350921379006,24.0,24.0,20.0,23.0,9.0
1334,-1305.7084658040753,1186.9389772027168,459.3,-1480.0681968290392,1252.3198754973243,464.0251251914388,0.26324570457626995,19.0,20.0,18.0,29.0,14.0
1335,-1355.181145260234,1140.6779491038253,464.84145152307053,-1476.602034880215,1250.8418362977566,463.72103748311366,0.2629824588716937,24.0,22.0,20.0,21.0,13.0
1336,-1553.8989577285947,1230.4982397005456,472.5399632340544,-1479.5459069344176,1250.6029174384953,464.0310551273342,0.262719476412822,12.0,28.0,19.0,21.0,20.0
1337,-1373.163272660864,1155.9671817739084,455.2125000000001,-1476.2982661892172,1247.4683236083613,463.9253051273343,0.2624567569364092,17.0,15.0,25.0,25.0,18.0
1338,-1632.1790430073718,1332.7554915351134,455.0458057047021,-1479.0484490144975,1248.7331471614718,463.7405658321536,0.26219430017947276,21.0,17.0,20.0,24.0,18.0
1339,-1472.934679724269,1231.7842309272905,459.25833333333327,-1476.584609745089,1247.3355320929775,463.628149165487,0.2619321058792933,23.0,16.0,35.0,10.0,16.0
1340,-1302.3622497032768,1178.574833135518,460.5,-1470.6245238555764,1246.9483948241023,462.8881561815207,0.261670173773414,16.0,17.0,36.0,23.0,8.0
1341,-1284.658068108734,1180.105378739156,460.4999999999999,-1470.0681414328903,1246.5022506724072,462.9609899863776,0.2614085035996406,25.0,11.0,45.0,16.0,3.0
1342,-1486.532732493809,1313.3551549958722,460.5000000000001,-1471.1718523189309,1247.7980579297673,462.9609899863775,0.26114709509604095,20.0,25.0,33.0,13.0,9.0
1343,-1920.92721835912,1457.6965034049658,466.88246325167165,-1475.837568236194,1250.614481840072,462.83329280173757,0.2608859480009449,10.0,25.0,29.0,20.0,16.0
1344,-1290.5208129894208,1165.347208659614,460.50000000000006,-1469.5692626993448,1248.3087781488389,462.9435428017375,0.26062506205294395,21.0,27.0,35.0,9.0,8.0
1345,-1412.4547197885986,1222.6364798590662,460.4999999999999,-1473.7886151320772,1251.5665277513453,462.9562708307104,0.260364436990891,26.0,25.0,27.0,9.0,13.0
1346,-1266.238902140472,1174.4926014269813,460.5,-1471.9346903265543,1250.8105778809968,462.9562708307104,0.2601040725539001,33.0,21.0,26.0,15.0,5.0
1347,-1482.8690038557518,1331.7793359038349,457.19999999999993,-1474.2980684908919,1252.6004966572216,462.9547708307104,0.2598439684813462,36.0,19.0,21.0,14.0,10.0
1348,-1752.3445842874366,1379.6136890491446,465.45076444328896,-1483.9618558977857,1257.5012009189677,463.1580361195762,0.2595841245128649,16.0,26.0,25.0,15.0,18.0
1349,-1727.9509464044709,1399.7326834015535,466.35192130214045,-1488.5731986008568,1260.1189037703205,463.28282454561895,0.259324540388352,15.0,25.0,23.0,17.0,20.0
1350,-1530.9606969332278,1320.5821312888186,461.0875000000002,-1492.5182151974475,1262.097581501381,463.35982454561895,0.25906521584796366,22.0,22.0,19.0,18.0,19.0
1351,-1354.9128788756805,1172.7502525837867,453.7875000000001,-1491.1482855703348,1261.712253416639,463.247887045619,0.2588061506321157,11.0,30.0,25.0,17.0,17.0
1352,-1436.2902579860795,1201.505870117126,472.2814528103901,-1487.943565016673,1260.4906349914472,463.406247614484,0.2585473444814836,14.0,29.0,26.0,16.0,15.0
1353,-1780.9810223702243,1260.5623482468166,524.8874999999999,-1493.2532511712454,1259.4157590944956,464.6632476144841,0.2582887971370021,12.0,30.0,23.0,21.0,14.0
1354,-1510.4310586564766,1274.6207057709842,460.50000000000006,-1493.4395144670736,1259.420517958381,464.63737261448404,0.2580305083398651,10.0,36.0,12.0,28.0,14.0
1355,-1502.3218255025213,1200.9728836683475,483.61249999999984,-1494.6413233444243,1258.8835572099479,465.09962261448396,0.2577724778315252,18.0,37.0,15.0,20.0,10.0
1356,-1526.7491838786052,1346.8327892524032,460.5,-1497.35278540031,1260.6071985805384,465.125622614484,0.25751470535369364,23.0,36.0,7.0,18.0,16.0
1357,-1514.9381644902835,1277.8254429935218,462.20000000000005,-1502.9477196231892,1262.961571395791,465.22899761448406,0.25725719064833996,20.0,36.0,11.0,21.0,12.0
1358,-1174.5805721420948,1103.3771948529416,457.5147798626826,-1497.1121504351074,1259.686661538901,465.18579321173763,0.2569999334576916,14.0,29.0,12.0,33.0,12.0
1359,-1438.1408642393358,1290.3496261454209,456.61642502120475,-1492.695096740675,1257.0870734089967,465.10812171216173,0.25674293352423394,28.0,26.0,11.0,20.0,15.0
1360,-1424.8795938760722,1160.6792515396248,459.8607165666345,-1487.770957927679,1251.9195046461107,465.09533604349446,0.2564861905907097,28.0,17.0,12.0,28.0,15.0
1361,-1552.9892295033753,1348.3261530022498,460.50000000000006,-1492.6581509758323,1256.6106601528556,465.1457958315303,0.256229704400119,20.0,24.0,10.0,31.0,15.0
1362,-1412.2123307480676,1261.9582204987116,457.275,-1492.1520037258642,1257.4304569547842,465.1699533786696,0.25597347469571885,23.0,24.0,11.0,25.0,17.0
1363,-1542.7965299815442,1329.16435332103,457.05000000000007,-1486.1948158488221,1255.6998155750975,464.9797476809072,0.25571750122102316,20.0,28.0,16.0,18.0,18.0
1364,-1561.1821633760007,1321.1464422506676,457.4624999999999,-1483.640989007779,1256.299694407852,464.67329357008936,0.25546178371980216,16.0,18.0,13.0,35.0,18.0
1365,-1368.8057207795628,1118.9871471863748,458.32499999999993,-1484.6570294858036,1255.9215935261789,464.65648537062333,0.25520632193608234,10.0,28.0,20.0,25.0,17.0
1366,-1423.1038632654004,1208.2692421769334,458.69999999999993,-1478.943346582353,1250.9581382572117,464.6279853706234,0.25495111561414624,16.0,20.0,23.0,27.0,14.0
1367,-1262.366294836585,1088.2108632243899,463.0500000000001,-1471.5033522515037,1246.1254753699793,464.5769853706233,0.2546961644985321,11.0,31.0,23.0,22.0,13.0
1368,-1359.5470178225694,1152.0063452150462,457.53749999999997,-1469.8863541537398,1245.7597266381367,464.4936103706233,0.2544414683340336,23.0,17.0,15.0,32.0,13.0
1369,-1610.1360434705734,1232.8240289803825,480.90000000000003,-1471.877765843056,1243.845334431014,464.8166103706233,0.25418702686569955,21.0,25.0,13.0,26.0,15.0
1370,-1363.8614913415975,1215.5743275610641,460.5000000000001,-1463.2531209305266,1243.5554044893279,463.5118603706233,0.25393283983883386,27.0,28.0,11.0,24.0,10.0
1371,-1611.8367132571136,1326.6700626632783,474.823214642303,-1466.595848530228,1245.7251346322996,463.4498246634693,0.25367890699899504,27.0,26.0,14.0,23.0,10.0
1372,-1501.7187582873564,1305.6125055249036,459.30000000000007,-1468.2396762177616,1246.4541723103619,463.38009583390954,0.253425228091996,18.0,28.0,16.0,22.0,16.0
1373,-1537.3697051021488,1246.7131367347663,459.3,-1473.1319698138004,1247.681534707721,463.39134583390944,0.253171802863904,22.0,24.0,22.0,14.0,18.0
1374,-1413.100853117149,1169.9589020780993,460.1625000000001,-1475.2892773286762,1247.961739717638,463.44834583390946,0.2529186310610401,18.0,23.0,16.0,24.0,19.0
1375,-1577.065319397624,1367.8602129317494,457.2749999999999,-1477.1046980344647,1249.7176868548306,463.3898458339095,0.2526657124299791,23.0,17.0,18.0,24.0,18.0
1376,-1433.486252813727,1284.6575018758183,460.4999999999999,-1477.2390093303466,1251.0338943854185,463.3898458339096,0.2524130467175491,13.0,24.0,27.0,24.0,12.0
1377,-1556.2196089910499,1210.428721247859,466.56884364970716,-1479.3773146969284,1249.7180776015493,463.5817227069037,0.2521606336708316,20.0,24.0,19.0,17.0,20.0
1378,-1427.796137742434,1190.9224251616226,475.1625,-1479.6856285900749,1248.8181201969805,463.87497270690363,0.25190847303716074,19.0,32.0,19.0,13.0,17.0
1379,-1571.8096715789268,1251.539781052618,460.5,-1482.1382647649866,1248.0125443135883,463.8959727069037,0.25165656456412355,23.0,27.0,9.0,22.0,19.0
1380,-1328.8085313874383,1198.7390209249586,458.70000000000005,-1477.2198473973947,1246.430266068527,463.5659727069037,0.25140490799955945,30.0,26.0,10.0,20.0,14.0
1381,-1728.1661764458102,1448.2911460141486,457.7294574245875,-1480.8994786528337,1250.0746274731587,463.5390618553954,0.25115350309155987,24.0,24.0,16.0,21.0,15.0
1382,-1348.8532812397282,1247.0183151334047,460.32580853962014,-1480.2037248566462,1250.197780828505,463.53857802618785,0.2509023495884683,19.0,22.0,20.0,25.0,14.0
1383,-1468.6273893550942,1272.2890929033963,458.19375000000014,-1475.5394001021598,1249.7836476588475,463.15545302618784,0.25065144723887983,35.0,17.0,22.0,13.0,13.0
1384,-1497.4051184931302,1323.2867456620872,458.4750000000001,-1479.3733331559406,1252.510603028035,463.13895302618783,0.25040079579164093,29.0,24.0,16.0,19.0,12.0
1385,-1484.3537202555024,1275.902480170335,460.5,-1481.9567846558461,1255.215093649365,463.05212399572645,0.2501503949958493,29.0,13.0,22.0,21.0,15.0
1386,-1315.196710088355,1192.0561400589036,459.11250000000007,-1477.182739703041,1254.4462516565322,462.7835747310453,0.24990024460085344,15.0,18.0,20.0,32.0,15.0
1387,-1437.838458942424,1300.1214726282826,459.65625,-1478.4762434286722,1257.3293374736197,462.87244973104526,0.24965034435625258,24.0,17.0,19.0,27.0,13.0
1388,-1490.7910134734877,1328.7940089823253,459.6,-1475.6484828379946,1257.2501078225641,462.9635336169512,0.24940069401189632,23.0,17.0,28.0,22.0,10.0
1389,-1611.9268809795435,1357.5248733467768,457.6395709593784,-1478.4283268631002,1259.7649206709536,462.9311583694721,0.24915129331788444,31.0,20.0,18.0,17.0,14.0
1390,-1248.1529164419826,1126.7889472638294,457.9694955462387,-1477.3441401978741,1258.72920295352,462.88054828039697,0.24890214202456656,29.0,20.0,20.0,17.0,14.0
1391,-1349.1372926010724,1206.7415284007154,459.02500000000003,-1478.6337246877208,1259.261925946751,462.851048280397,0.248653239882542,19.0,24.0,16.0,24.0,17.0
1392,-1735.0880179800038,1358.333678653335,484.08750000000015,-1483.6048303974449,1260.1614964199002,463.32279828039697,0.24840458664265946,20.0,18.0,27.0,15.0,20.0
1393,-1451.2201662471869,1273.8634441647914,458.42499999999995,-1474.2106893552063,1256.4848352350966,463.15364901536356,0.2481561820560168,23.0,26.0,17.0,16.0,18.0
1394,-1336.8855203644553,1198.507013576304,457.12499999999983,-1475.1379835027071,1257.1480313334305,463.08614901536356,0.2479080258739608,30.0,21.0,16.0,15.0,18.0
1395,-1607.5563149761788,1316.8224933854874,458.3225748979463,-1479.0400154064585,1259.031751603959,463.04260051332244,0.24766011784808684,21.0,21.0,21.0,16.0,21.0
1396,-1580.109323558126,1311.7062157054174,458.55000000000024,-1485.3174238348117,1261.7760238895278,463.0036005133224,0.24741245773023876,15.0,25.0,23.0,17.0,20.0
1397,-1575.2859600761778,1338.9573067174517,463.85,-1487.16576295922,1261.9195833058,463.13660051332243,0.24716504527250852,13.0,21.0,28.0,17.0,21.0
1398,-1576.928526918536,1253.2190179456902,460.1,-1483.657441811842,1259.3916898837308,463.0295852244566,0.24691788022723601,13.0,23.0,24.0,18.0,22.0
1399,-1330.272267360836,1201.328197127022,460.2799716703025,-1475.7038682309694,1255.4236001582403,462.90814623181984,0.24667096234700878,21.0,22.0,27.0,13.0,17.0
1400,-1374.6976019286303,1201.1984012857536,458.90000000000015,-1472.5786063308776,1253.035925558179,462.8643962318199,0.24642429138466176,11.0,24.0,27.0,21.0,17.0
1401,-1479.5203899375078,1229.3468017410694,463.00018732590394,-1475.070756552114,1254.1678565413247,463.048649978338,0.2461778670932771,18.0,23.0,25.0,19.0,15.0
1402,-1499.4815993058537,1283.321066203902,460.50000000000017,-1476.3345833785095,1255.8041604630603,462.81302092213014,0.24593168922618383,9.0,31.0,22.0,18.0,20.0
1403,-1278.6173187462655,1108.3782124975103,460.05,-1466.2873093060305,1252.7604777480744,461.51627092213016,0.24568575753695765,18.0,20.0,27.0,22.0,13.0
1404,-1456.146628917288,1211.797752611525,467.95000000000005,-1465.2016207112467,1251.5040186848848,461.6652709221302,0.2454400717794207,15.0,20.0,35.0,15.0,15.0
1405,-1529.5334711415555,1306.4554324591047,457.8503224528986,-1465.7458536240272,1253.6136696607,461.1500273711882,0.24519463170764128,8.0,28.0,28.0,20.0,16.0
1406,-1499.3485848625044,1169.1657232416694,459.60000000000014,-1465.197841643705,1250.0603283404855,461.13202737118814,0.24494943707593364,10.0,27.0,24.0,24.0,15.0
1407,-1475.3222270684012,1301.1864946084524,459.54248515572243,-1464.4055228952677,1250.527549372784,461.07887707430257,0.24470448763885772,11.0,23.0,36.0,16.0,14.0
1408,-1725.3466761481884,1427.1311174321258,456.6500000000001,-1475.4208449753894,1257.0026278243674,461.06158147704895,0.24445978315121886,15.0,25.0,27.0,19.0,14.0
1409,-1410.2256695760616,1254.4837797173743,460.49999999999994,-1474.862541082124,1256.2853108958068,461.1392529766249,0.24421532336806764,12.0,22.0,38.0,13.0,15.0
1410,-1479.9828979622596,1249.2969319748395,458.03749999999997,-1475.9646071638479,1258.057664504511,461.10278864529215,0.24397110804469957,15.0,24.0,22.0,21.0,18.0
1411,-1534.564449575163,1320.1679663834425,454.3124999999998,-1475.5961115652835,1257.4945007721349,460.9790386452922,0.24372713693665488,14.0,25.0,29.0,19.0,13.0
1412,-1499.382728092703,1158.8417573661159,474.62009204352836,-1477.3395195121764,1255.432171509483,461.3259404861627,0.24348340979971822,12.0,26.0,23.0,19.0,20.0
1413,-1470.3411444029646,1279.9607629353097,458.4,-1475.8904118006049,1254.4480997017686,461.3529404861628,0.2432399263899185,11.0,20.0,30.0,18.0,21.0
1414,-1668.8351178131795,1361.6404927845083,454.3743786364175,-1478.0434708893483,1255.2579807124455,461.29117805889115,0.2429966864635286,13.0,18.0,17.0,30.0,22.0
1415,-1565.4400855234055,1263.3850570156035,452.36249999999995,-1481.9761581842256,1258.1459389090298,461.17192805889107,0.24275368977706507,16.0,27.0,23.0,13.0,21.0
1416,-1574.7249332168592,1303.3832888112388,457.6500000000002,-1485.0085795832545,1260.048219841716,461.15092805889105,0.24251093608728802,15.0,25.0,24.0,18.0,18.0
