episode,reward,shortage,moving_avg_reward,epsilon
1098,-1367.3119096742457,1187.9831004495527,-1576.7891156309188,0.33335430812434824
1099,-1417.6956811409698,1081.2127171272268,-1568.5551322607641,0.3330209538162239
1100,-1861.3219716450008,1427.7011959044855,-1571.2275571802436,0.33268793286240766
1101,-1660.82677937008,1139.2609219470778,-1581.9299094139737,0.33235524492954527
1102,-1489.287632844152,1179.1917552294349,-1577.6990292831574,0.33202288968461574
1103,-1596.246486666037,1191.4863005817783,-1581.4469029315428,0.33169086679493115
1104,-1823.106283723573,1317.931277955227,-1585.7337102960273,0.33135917592813624
1105,-1528.6050357734434,1269.3310940162328,-1589.344775035651,0.3310278167522081
1106,-1330.3919459260135,1151.811297284009,-1585.2327077322634,0.3306967889354559
1107,-1554.8875895371214,1288.064643024748,-1586.8207949006246,0.33036609214652046
1108,-1325.2365575858355,1177.8243717238904,-1588.7248895922257,0.3300357260543739
1109,-1432.7453749792423,1166.2130144341595,-1587.1765931883615,0.32970569032831953
1110,-1433.2014815475259,1180.4888633285614,-1584.4777451088082,0.3293759846379912
1111,-1978.298586704691,1446.694793715891,-1589.5333827782226,0.3290466086533532
1112,-1326.3044641245576,1145.8821427497053,-1586.4903854541076,0.3287175620446999
1113,-1480.6712508870828,1274.780833924722,-1580.1817333485853,0.32838884448265515
1114,-1614.0077052411025,1391.9301368274018,-1583.0854319030964,0.3280604556381725
1115,-1557.3714327866246,1244.780955191083,-1583.690026540786,0.32773239518253433
1116,-1406.9980707557875,1202.9987138371914,-1578.804923584746,0.3274046627873518
1117,-1808.6618648652684,1398.3662432435124,-1578.6294313498533,0.32707725812456445
1118,-1971.469191002729,1233.1991253203003,-1591.2018742017408,0.32675018086643987
1119,-1454.0715328698732,1056.2576119043995,-1584.7739541567448,0.32642343068557345
1120,-1382.8902357717527,1210.9268238478353,-1581.7211298982206,0.3260970072548879
1121,-1549.2902627423346,1295.060175161556,-1582.2302978297282,0.325770910247633
1122,-1691.6543838347964,1246.1291201834426,-1582.0656418151348,0.32544513933738534
1123,-1596.9175727199126,1271.6631040354976,-1580.5078272807273,0.3251196941980479
1124,-1542.1244087509576,1196.0746058339714,-1571.137145676012,0.32479457450384985
1125,-1377.45856188724,1132.7091878785166,-1568.097688043433,0.324469779929346
1126,-1615.0772279520684,1352.968151968046,-1566.448463183061,0.32414531014941667
1127,-1681.206405153144,1219.0709367687627,-1574.1683375554885,0.32382116483926726
1128,-1831.6432077665875,1367.1204718443912,-1578.6767519489233,0.323497343674428
1129,-1756.235545855602,1263.9866542483182,-1580.464654085909,0.3231738463307536
1130,-1542.2131659676256,1259.8087773117504,-1585.1386311330334,0.32285067248442284
1131,-1782.2049588418565,1305.6199725612382,-1584.9554960809019,0.3225278218119384
1132,-1765.7151931854546,1116.71287568908,-1588.2551281825765,0.3222052939901265
1133,-1575.934575897498,1277.2313839316653,-1586.8531526266377,0.32188308869613635
1134,-1775.161861899558,1308.9214011562392,-1586.7283996884228,0.3215612056074402
1135,-1577.258258867964,1206.2611459639745,-1588.31523061372,0.3212396444018328
1136,-1532.003665372522,1147.9024435816812,-1580.6159369377947,0.32091840475743094
1137,-1572.5175886347447,1336.0117257564968,-1582.9736007219535,0.3205974863526735
1138,-1603.7178322771076,1358.670221518071,-1583.2430177745534,0.32027688886632083
1139,-1450.3581532976943,1205.2387688651295,-1584.2487644354376,0.3199566119774545
1140,-2138.8364949779652,1402.0832132764517,-1596.4513559444115,0.31963665536547703
1141,-1647.874895471614,1309.083263647743,-1598.1482041156414,0.31931701871011153
1142,-1334.9546752674526,1165.2197835116353,-1596.8386844298598,0.3189977016914014
1143,-1357.633927179952,1163.1696792963328,-1588.8183335391295,0.31867870398971
1144,-1514.1757027047718,1232.7921351365144,-1593.5833698801441,0.31836002528572027
1145,-1648.2207654474769,1200.910180602002,-1592.642753480547,0.31804166526043454
1146,-1442.75267093222,1186.3017806214805,-1589.849235510813,0.3177236235951741
1147,-1804.8622113228616,1375.4110282760753,-1590.192264792634,0.3174058999715789
1148,-1600.1661755587063,1309.702450372471,-1594.8493501103233,0.31708849407160733
1149,-1959.7387663931154,1531.6536386782548,-1605.690211815366,0.31677140557753575
1150,-1417.4738839029953,1204.9159226019965,-1596.8132500605257,0.31645463417195824
1151,-1460.8056892914474,1254.2537928609652,-1592.8128282589532,0.3161381795377863
1152,-1382.6928798920137,1194.3359938880785,-1590.6809331999102,0.3158220413582485
1153,-1458.848888980071,1231.0242593200478,-1587.9329812461908,0.3155062193168902
1154,-1604.801653108096,1144.0379310463156,-1583.5668886338815,0.31519071309757335
1155,-1696.2931990040481,1237.2287993360321,-1586.9206518984938,0.3148755223844758
1156,-1779.4519119075496,1218.1348318147081,-1595.9018512181244,0.31456064686209134
1157,-1552.089330846741,1263.9074705644935,-1595.8458860443168,0.31424608621522926
1158,-1628.2031656376646,1355.8021104251104,-1601.9052182053533,0.31393184012901404
1159,-1514.129190992058,1302.5694606613722,-1603.5328945256094,0.31361790828888503
1160,-1374.7880172740329,1139.1086781826891,-1602.3646252401397,0.31330429038059615
1161,-1477.5511712218954,1267.5674474812638,-1592.3496769304838,0.31299098609021553
1162,-1204.8532308389229,1107.202153892615,-1589.9206522647714,0.3126779951041253
1163,-1331.0129260795418,1182.742622028955,-1586.9274857686205,0.31236531710902116
1164,-1544.123076771253,1357.8282517571545,-1585.5297931992231,0.3120529517919121
1165,-1256.156976138612,1111.8713174257414,-1579.505504066263,0.3117408988401202
1166,-1651.8901856586062,1323.2930364102135,-1584.403346364319,0.31142915794128007
1167,-1429.864013993062,1227.0849919454404,-1576.8273893468754,0.31111772878333877
1168,-1343.3561510781226,1144.062434052082,-1564.2651285483835,0.3108066110545554
1169,-1522.6380122347898,1309.2759846469257,-1565.636458135682,0.3104958044435009
1170,-1540.9641995588752,1318.3094663725835,-1568.797937411424,0.3101853086390574
1171,-2102.5954606365367,1346.290131080288,-1579.8640413693083,0.30987512333041833
1172,-1501.7146507893176,1274.1225315467539,-1576.0652467083987,0.3095652482070879
1173,-1672.720183262222,1386.3679559778527,-1577.5812989192448,0.30925568295888084
1174,-1455.2422065134592,1239.8198043423067,-1575.8436548744949,0.308946427275922
1175,-1632.2108657176545,1268.7026141821405,-1580.9387009511033,0.30863748084864606
1176,-1660.654201052495,1295.9111340349968,-1581.8502404131118,0.3083288433677974
1177,-1452.9086398489073,1224.6557598992713,-1577.2842851070268,0.30802051452442963
1178,-1806.7483509401925,1396.561330459366,-1576.7863879704987,0.3077124940099052
1179,-1713.8187451933982,1356.2420293765713,-1575.9380519572549,0.3074047815158953
1180,-1494.0532779244108,1311.3271852829412,-1574.9748541963904,0.30709737673437937
1181,-1505.5123297106504,1100.856060588654,-1569.4410016137665,0.30679027935764497
1182,-1609.747374776955,1246.2815831846362,-1566.3216452455963,0.3064834890782873
1183,-1488.7575183320125,1269.1019660126326,-1564.578104094287,0.306177005589209
1184,-1688.206653556031,1177.685683629329,-1562.8389999274161,0.3058708285836198
1185,-1681.672148577885,1287.3198858750118,-1564.9272777216145,0.30556495775503617
1186,-1745.058052455232,1293.780368303488,-1569.1883654632686,0.30525939279728115
1187,-1465.9611872668777,1240.9741248445855,-1567.0572374359117,0.30495413340448385
1188,-1662.2562861567367,1119.1657972325463,-1568.2280065135042,0.3046491792710794
1189,-1699.4877663492,1242.1501775661334,-1573.2105987745342,0.3043445300918083
1190,-1623.3775996712277,1207.2878862220005,-1562.901420868399,0.30404018556171647
1191,-1705.2450690908195,1239.830046060547,-1564.0488243407835,0.30373614537615473
1192,-1716.680206159456,1206.8893459975163,-1571.6833349586234,0.3034324092307786
1193,-1706.4779303387184,1373.730285799144,-1578.6602150217989,0.3031289768215478
1194,-1357.2346243972022,1121.3397495981346,-1575.5213934556477,0.30282584784472627
1195,-1374.0300257727042,1190.1354867924153,-1570.0375786621519,0.3025230219968815
1196,-1284.6057471769357,1149.7760427976134,-1566.8746401870467,0.3022204989748846
1197,-1883.2401586813348,1413.9127075110557,-1568.4421991342156,0.30191827847590974
1198,-1694.3775133961246,1380.663229067404,-1570.3264258909644,0.3016163601974338
1199,-1763.3395961067533,1397.8930640711683,-1566.3984424852374,0.3013147438372364
1200,-1466.9065866618205,1162.8259575711052,-1567.3870965404133,0.3010134290933992
1201,-1514.597069288353,1238.760196288967,-1568.4629241403516,0.3007124156643058
1202,-1425.736039626123,1236.5573597507491,-1569.3237873350338,0.30041170324864147
1203,-1646.1402089799435,1349.0934726532957,-1573.0696137350312,0.30011129154539284
1204,-1617.7013533308664,1270.380068887244,-1573.3276077394862,0.29981118025384745
1205,-1974.711573734179,1431.478023804343,-1578.8959752340895,0.2995113690735936
1206,-1382.984017052113,1158.1810113680751,-1570.9666173369803,0.29921185770452
1207,-1670.443156980168,1122.7119404321547,-1573.333693859649,0.2989126458468155
1208,-1525.662414301647,1227.7845950515411,-1571.2828788329286,0.2986137332009687
1209,-1591.2782001833782,1198.6632445666964,-1572.8258590167554,0.29831511946776773
1210,-1351.0598596879893,1211.0399064586595,-1572.3512958650344,0.29801680434829997
1211,-1400.7842698351374,1176.1759190646144,-1570.8159578372986,0.29771878754395165
1212,-1199.9808580770568,1045.187238718038,-1570.718510382062,0.29742106875640767
1213,-1456.2498539908675,1306.4999026605778,-1573.2232489402884,0.29712364768765126
1214,-1707.4048080248,1367.8865386832001,-1576.4888835653592,0.2968265240399636
1215,-1698.698196449062,1434.7987976327079,-1585.339707971568,0.2965296975159237
1216,-1623.6025525068242,1264.5100350045498,-1584.7739553085325,0.29623316781840775
1217,-1403.495153478056,1188.7634356520373,-1584.2465780982325,0.29593693465058934
1218,-1854.8500040514919,1436.007252853115,-1594.4764551577,0.29564099771593877
1219,-1716.9130312290351,1429.608687486023,-1598.3619555375847,0.2953453567182228
1220,-1626.9853288627417,1316.323552575161,-1600.082378123662,0.2950500113615046
1221,-1500.9617041990064,1318.1411361326705,-1588.0497029949117,0.2947549613501431
1222,-1416.8779171124986,1072.7223267625386,-1586.352968321375,0.294460206388793
1223,-1417.641062757393,1236.9495973938172,-1581.2513859112785,0.2941657461824042
1224,-1343.812783066931,1222.0501887112869,-1579.0227974423478,0.2938715804362218
1225,-1340.122555303465,1228.5067035356435,-1573.1810312340638,0.2935777088557856
1226,-1670.6547849482395,1270.2481869310345,-1573.381042911979,0.2932841311469298
1227,-1546.3176226352182,1273.195081756812,-1575.2492225677054,0.2929908470157829
1228,-1439.7024556295814,1283.468303753054,-1567.9083046614933,0.2926978561687671
1229,-1624.3925812300504,1205.6362063067706,-1566.119781382226,0.29240515831259833
1230,-1558.2450984068987,1272.1300656045992,-1567.4036177918758,0.29211275315428575
1231,-1335.528166925268,1113.1854446168454,-1564.0039345361686,0.2918206404011315
1232,-1396.2195645197794,1271.8130430131864,-1559.733378331025,0.29152881976073036
1233,-1573.9085608056062,1326.9390405370705,-1561.4363991804964,0.2912372909409696
1234,-1792.4559551522443,1403.7289701014963,-1563.5213852124207,0.2909460536500286
1235,-1490.4533042731368,1197.632331872195,-1559.6970083263257,0.2906551075963786
1236,-1534.0130703015448,1107.624853554508,-1555.4761086832523,0.2903644524887822
1237,-1710.8807635393205,1310.802100858628,-1560.374500208701,0.2900740880362934
1238,-1939.5364766517016,1326.0207292009884,-1565.9201040186003,0.28978401394825715
1239,-1477.3010173401192,1114.500678226746,-1561.4763690384186,0.2894942299343089
1240,-1543.4095092668963,1201.9396728445972,-1559.8770072303319,0.2892047357043746
1241,-1541.0637179834696,1185.185329973406,-1556.5933802081852,0.28891553096867023
1242,-1797.0551723443666,1129.3633960474006,-1558.2008795318834,0.2886266154377016
1243,-1375.6995995510235,1110.1007569639505,-1551.5853129161294,0.28833798882226386
1244,-1752.6638075647436,1272.4574578465242,-1559.4938965794802,0.2880496508334416
1245,-1645.887601419144,1169.6463427254346,-1564.9310480924094,0.28776160118260813
1246,-1535.1800691198716,1240.8117127465816,-1569.9425345312675,0.2874738395814255
1247,-1637.0840729891283,1409.9673589280067,-1565.019412817424,0.2871863657418441
1248,-1368.8056568610916,1177.0537712407283,-1558.507975686723,0.28689917937610226
1249,-1419.4766229628224,1239.3177486418813,-1551.6307162238445,0.2866122801967262
1250,-1454.2549256659627,1087.792246325445,-1551.3776830039271,0.28632566791652947
1251,-1681.3768074987804,1222.0404367223955,-1554.7132777681359,0.28603934224861294
1252,-1458.818874743832,1311.881364035267,-1555.3749344704897,0.2857533029063643
1253,-1451.206595498302,1212.6934877181366,-1551.4762622008568,0.28546754960345794
1254,-1411.5280846855965,1231.4437231237307,-1547.3527968279514,0.2851820820538545
1255,-1512.8248987357672,1349.8499324905117,-1538.1150633279833,0.2848968999718006
1256,-1917.839087837804,1240.3476957177477,-1548.8121647436972,0.2846120030718288
1257,-1474.3490459801192,1278.5660306534128,-1544.890282523696,0.284327391068757
1258,-1556.1335383686335,1353.1890255790893,-1545.499705005036,0.2840430636776882
1259,-1466.9635785815854,1327.617385721057,-1543.0134125730006,0.28375902061401054
1260,-1354.8815491937432,1216.254366129162,-1543.0898463631154,0.28347526159339653
1261,-1481.9686271748221,1120.559085661319,-1544.713533509909,0.28319178633180314
1262,-1616.8314342320427,1397.2959561546957,-1553.0505450330083,0.28290859454547135
1263,-1489.6192526455854,1233.712798118735,-1553.7179330061026,0.28262568595092585
1264,-2086.4429519553837,1383.2656845487008,-1561.2986958847146,0.2823430602649749
1265,-1470.2767676110607,1301.4845117407074,-1556.7302673079548,0.28206071720470993
1266,-1664.347553436818,1336.048368957879,-1557.5451673265547,0.2817786564875052
1267,-1250.7540491556283,1087.7526994370858,-1554.490345240106,0.28149687783101773
1268,-1513.6663007822765,1188.753870681202,-1547.6666711747218,0.2812153809531867
1269,-1530.0388229095724,1243.4592152730484,-1543.9291870083323,0.28093416557223355
1270,-1552.0234083040784,1331.882272202719,-1542.4299485971592,0.2806532314066613
1271,-1615.8823185839772,1305.6632123893178,-1544.7283608848586,0.2803725781752547
1272,-1455.234578321266,1258.2147188808437,-1545.4954941090336,0.2800922055970794
1273,-1743.6727400117989,1333.398493341199,-1552.0161276541219,0.2798121133914823
1274,-1544.5969292389318,1289.3979528259547,-1556.031810577562,0.2795323012780908
1275,-1438.8471857849693,1212.3397905233132,-1558.0063031871923,0.2792527689768127
1276,-1546.6125260793488,1317.4083507195667,-1555.5254580098144,0.2789735162078359
1277,-1775.6178862273398,1414.728590818227,-1560.1114632816568,0.2786945426916281
1278,-1441.0605241343633,1291.4986827562418,-1560.1386246517523,0.27841584814893644
1279,-1539.3298270791652,1341.8865513861099,-1558.4373695687348,0.2781374323007875
1280,-1634.377171540238,1279.3624212134232,-1559.9600110314016,0.27785929486848676
1281,-1753.004899734659,1232.143578732175,-1568.3095456875892,0.27758143557361825
1282,-1537.5727456652592,1208.357994099625,-1571.1366093104987,0.27730385413804465
1283,-1570.7537211518688,1259.908036323468,-1571.073512517424,0.2770265502839066
1284,-1749.3254867090009,1257.0038504566235,-1570.210903148559,0.2767495237336227
1285,-1673.2148591195541,1197.45147473205,-1573.8661342454873,0.2764727742098891
1286,-1568.8939357730055,1269.031110344832,-1574.563751554917,0.2761963014356792
1287,-1813.1078099209108,1319.921873280608,-1576.6082924825487,0.27592010513424353
1288,-1956.154980835384,1319.5994443017898,-1576.9406625662223,0.2756441850291093
1289,-1579.0016431946835,1309.1260954631223,-1578.9746750833135,0.2753685408440802
1290,-1444.8355710714463,1150.9070473809647,-1577.0031963194049,0.2750931723032361
1291,-1317.1645124216964,1181.776341614464,-1572.5252122081695,0.27481807913093287
1292,-1692.347188191781,1278.031458794521,-1570.4310525251174,0.27454326105180193
1293,-1476.6619781091028,1304.1079854060683,-1572.4503000962786,0.2742687177907501
1294,-1406.3501523318937,1250.7230182212627,-1565.524026991622,0.2739944490729594
1295,-1124.6084052195595,1057.5739872959207,-1555.0984430676303,0.27372045462388644
1296,-1357.9976424166155,1216.11509494441,-1551.554794533565,0.2734467341692626
1297,-1436.5125956388845,1224.00839709259,-1547.5433649865602,0.27317328743509334
1298,-1357.15521394276,1134.5784759618396,-1547.3103561281937,0.27290011414765825
1299,-1599.2900612508954,1259.7100408339302,-1550.9066248939553,0.2726272140335106
1300,-1509.6533519188233,1245.783322151673,-1552.0145934190123,0.27235458681947705
1301,-1475.07342273133,1191.0072818208869,-1547.8885257236636,0.2720822322326576
1302,-1624.480751745848,1275.3499711162674,-1551.201763263704,0.2718101500004249
1303,-1544.5904646415831,1303.043643094389,-1553.0694406465693,0.27153833985042447
1304,-1501.838842454313,1283.238590399696,-1554.8756558019438,0.27126680151057403
1305,-1386.012631634998,1238.2334210899985,-1552.339410459928,0.27099553470906346
1306,-1584.9260810843289,1288.417387389552,-1545.6811503248587,0.2707245391743544
1307,-1261.8008283463269,1151.5005522308848,-1541.430185972183,0.27045381463518003
1308,-1465.5465315461597,1264.9976876974395,-1539.6184458357334,0.27018336082054484
1309,-1654.9935489609556,1420.3290326406373,-1543.3790452433207,0.2699131774597243
1310,-1769.9784722305205,1430.4255593138219,-1551.6809837040562,0.2696432642822646
1311,-1379.408011872556,1109.8231950519487,-1549.6297713980107,0.26937362101798235
1312,-1545.6168630692032,1227.0862420461353,-1548.2054799747539,0.26910424739696437
1313,-1696.8975101994733,1409.3821893839702,-1552.3510451258317,0.2688351431495674
1314,-1565.9103176080794,1287.2610450720526,-1541.9403924388857,0.26856630800641784
1315,-1349.994271678127,1130.329514452085,-1539.5347425202272,0.2682977416984114
1316,-1709.6630084379428,1469.1920056252945,-1540.4410516202497,0.268029443956713
1317,-1862.7506338148723,1363.41023764855,-1552.6809833134344,0.2677614145127563
1318,-1448.3812977107566,1166.5041984738377,-1551.375283252004,0.2674936530982436
1319,-1783.489757569784,1387.419776030079,-1556.4443019452083,0.26722615944514533
1320,-1465.74998696806,1164.8333246453735,-1554.718833518488,0.2669589332857002
1321,-1524.0505301487826,1207.1148153771207,-1552.8821977497842,0.2666919743524145
1322,-1536.2461239106774,1262.1481216217899,-1554.5024286615724,0.26642528237806207
1323,-1584.5297268795825,1198.2995202181803,-1551.3195683989281,0.266158857095684
1324,-1390.954227373363,1182.9361515822422,-1548.2467143616168,0.2658926982385883
1325,-1483.9192841081956,1297.9128560721306,-1549.1481563280813,0.26562680554034973
1326,-1396.7706880196297,1218.84712534642,-1546.1513195668867,0.26536117873480936
1327,-1532.3668406619636,1280.0445604413092,-1541.2862986555795,0.26509581755607453
1328,-1615.2866930851146,1238.1161287234097,-1544.7708220345944,0.26483072173851846
1329,-1614.805677228892,1299.0929238766425,-1546.2803390375889,0.26456589101677996
1330,-1621.3653954917413,1251.5876836884531,-1546.0201035166187,0.2643013251257632
1331,-1563.7236207396877,1264.00637451544,-1542.2344779367195,0.2640370238006374
1332,-1770.6761338171195,1281.4773999746546,-1546.8965456997566,0.2637729867768368
1333,-1650.9510366656502,1291.1977714676996,-1548.500492010032,0.26350921379006
1334,-1425.9269239467615,1194.6595900216355,-1542.0325207547876,0.26324570457626995
1335,-1806.1010267562544,1192.2451489617026,-1544.6902441075217,0.2629824588716937
1336,-1418.2591584002118,1200.1569272624058,-1541.6775485600654,0.262719476412822
1337,-1590.4202514131412,1175.0829733718476,-1537.2237973899103,0.2624567569364092
1338,-1802.7447857416535,1332.2779261297258,-1534.155593488036,0.26219430017947276
1339,-1499.247179724269,1228.9981198161797,-1532.5605042186278,0.2619321058792933
1340,-1519.1747497032768,1180.6998331355178,-1534.0472877912644,0.261670173773414
1341,-1479.47050854425,1215.474778179323,-1537.2934077137152,0.2614085035996406
1342,-1779.0752315286456,1352.5313093073414,-1539.0279685804528,0.26114709509604095
1343,-1933.2905451965078,1445.8821281265466,-1548.1605399222005,0.2608859480009449
1344,-1448.944191863618,1167.17820603123,-1549.012420712835,0.26062506205294395
1345,-1440.4547197885986,1222.6364798590657,-1555.3293470042158,0.260364436990891
1346,-1346.238902140472,1174.4926014269809,-1555.0941721986926,0.2601040725539001
1347,-1786.439316355752,1360.732460903835,-1562.0927066130298,0.2598439684813462
1348,-1819.698530943045,1389.7894655676355,-1571.3435729530358,0.2595841245128649
1349,-1881.6209192250683,1380.4389227961897,-1576.9901901125195,0.259324540388352
1350,-1596.9919469332283,1319.0946312888182,-1578.7369620128072,0.25906521584796366
1351,-1425.930594047949,1188.6303040472785,-1577.7541054391395,0.2588061506321157
1352,-1321.2707267360795,1139.5355576171264,-1571.6899049389444,0.2585473444814836
1353,-1474.132969358407,1209.2993748601102,-1570.2807550332811,0.2582887971370021
1354,-1500.1185586564764,1275.8957057709843,-1570.2463493573243,0.2580305083398651
1355,-1452.5405755025206,1170.1603836683473,-1571.576908234675,0.2577724778315252
1356,-1642.7491838786054,1346.8327892524035,-1572.7333702905605,0.25751470535369364
1357,-1647.6569144902833,1318.4129429935217,-1580.4504920134395,0.25725719064833996
1358,-1287.0976711122137,1097.723447408142,-1576.8815148047606,0.2569999334576916
1359,-1538.6463012622319,1280.1537341182761,-1574.5545698507858,0.25674293352423394
1360,-1372.0879272094055,1169.1477700581436,-1566.5967589503634,0.2564861905907097
1361,-1534.8954795033753,1366.3886530022503,-1569.70650830298,0.256229704400119
1362,-1354.0248307480676,1243.683220498712,-1565.8746676565572,0.25597347469571885
1363,-1538.2965299815444,1312.1643533210297,-1562.7026480521984,0.25571750122102316
1364,-1745.8071633760005,1325.3964422506674,-1566.300584967557,0.25546178371980216
1365,-1290.493220779563,1106.6621471863755,-1565.1105639495859,0.25520632193608234
1366,-1491.1038632654004,1208.2692421769334,-1560.739381046135,0.25495111561414624
1367,-1256.366294836585,1088.2108632243899,-1548.6116942665687,0.2546961644985321
1368,-1506.4263469072084,1194.7765754046934,-1549.772595250498,0.2544414683340336
1369,-1420.7610434705737,1216.6740289803822,-1542.518020968514,0.25418702686569955
1370,-1377.8614913415972,1215.574327561065,-1540.7602510559843,0.25393283983883386
1371,-1543.3952720314626,1292.596848020975,-1541.147145893638,0.25367890699899504
1372,-1550.7187582873566,1298.812505524904,-1541.4365985811717,0.253425228091996
1373,-1951.3514201821931,1274.2418114309683,-1548.7730324472243,0.253171802863904
1374,-1454.663353117149,1177.1839020780997,-1550.0472149621,0.2529186310610401
1375,-1566.038791866116,1359.529058796832,-1551.6896051172582,0.2526657124299791
1376,-1509.486252813727,1284.6575018758185,-1553.9439164131402,0.2524130467175491
1377,-1443.0400490970715,1169.5989405825158,-1552.1573805818427,0.2521606336708316
1378,-1341.202387742434,1171.584925161623,-1546.6756944749889,0.25190847303716074
1379,-1603.8681360606647,1255.1982580886136,-1546.4569436516242,0.25165656456412355
1380,-1344.1366563874385,1196.7202709249589,-1540.912368869538,0.25140490799955945
1381,-1884.1515831686695,1444.3279519988791,-1547.3209281181178,0.25115350309155987
1382,-1363.546845286879,1246.0312301912522,-1539.1783423475133,0.2509023495884683
1383,-1599.7992643550942,1277.7078429033968,-1538.1553069013019,0.25065144723887983
1384,-1472.9676184931307,1316.911745662088,-1539.0961207922294,0.25040079579164093
1385,-1533.0724702555024,1289.2899801703352,-1533.635549662214,0.2501503949958493
1386,-1389.4628723678707,1213.4127960034264,-1533.0596239415675,0.24990024460085344
1387,-1755.4419795784338,1307.933763855718,-1536.3600585048732,0.24965034435625258
1388,-1492.041013473488,1323.694008982325,-1530.1459830595102,0.24940069401189632
1389,-1539.2492774058608,1341.9017950911057,-1530.946025013142,0.24915129331788444
1390,-1314.4241330387722,1120.9494220258484,-1526.851012679852,0.24890214202456656
1391,-1527.6372926010729,1246.4081950673817,-1527.814348360988,0.248653239882542
1392,-1956.0255179800035,1374.9086786533358,-1531.3533540900153,0.24840458664265946
1393,-1453.782666247187,1283.3551108314573,-1521.763196511029,0.2481561820560168
1394,-1346.510616252301,1186.1348638026755,-1519.7145249988027,0.2479080258739608
1395,-1597.2256267107734,1331.683751140516,-1522.849943137246,0.24766011784808684
1396,-1576.109323558126,1311.706215705417,-1527.447351565599,0.24741245773023876
1397,-1667.7859600761774,1360.4906400507855,-1525.0742844400074,0.24716504527250852
1398,-1504.5222769185361,1231.7565179456903,-1518.7707593595176,0.24691788022723601
1399,-1530.4345548881035,1236.2063699254022,-1511.7470320727784,0.24667096234700878
1400,-1388.7604243242506,1201.2458670957785,-1507.5824016205986,0.24642429138466176
1401,-1686.2078899375078,1246.4884684077358,-1512.7879475383897,0.2461778670932771
1402,-1541.4815993058537,1283.3210662039025,-1517.1921649897852,0.24593168922618383
1403,-1592.6996045996937,1151.3479574683226,-1519.5634976946112,0.24568575753695765
1404,-1512.4903789172881,1209.0352526115255,-1519.8109340998271,0.2454400717794207
1405,-1756.2188905935495,1300.489237102987,-1525.8845004016478,0.24519463170764128
1406,-1615.7247508008695,1195.3598398815682,-1525.3440117400935,0.24494943707593364
1407,-1538.565525025893,1315.7258752874463,-1523.1621839508052,0.24470448763885772
1408,-1697.5658253258582,1415.2078079219214,-1531.371547035078,0.24445978315121886
1409,-1473.3194195760614,1284.0212797173742,-1530.0650094013547,0.24421532336806764
1410,-1408.2641479622596,1226.8427653081733,-1530.7885338164117,0.24397110804469957
1411,-1556.158199575163,1285.1054663834423,-1531.2137882178474,0.24372713693665488
1412,-1561.2788676812588,1155.7410628330251,-1535.3588689565115,0.24348340979971822
1413,-1446.5911444029643,1268.0607629353094,-1533.5247612449398,0.2432399263899185
1414,-1568.8554030400492,1331.4335971781431,-1529.985726038221,0.2429966864635286
1415,-1546.9400855234055,1232.7850570156036,-1535.114663333098,0.24275368977706507
1416,-1537.474933216859,1308.4832888112394,-1536.042084732127,0.24251093608728802
1417,-1318.4322535594263,1201.8798357062842,-1537.2834039065838,0.24226842515120073
1418,-1789.6229477203208,1225.3320517951,-1542.947335922846,0.24202615672604952
1419,-1650.7559286001797,1300.1706190667865,-1547.547233625438,0.24178413056932346
1420,-1550.690304537459,1164.4906777281071,-1551.0038098893554,0.24154234643875414
1421,-1519.010780736399,1187.6654229163994,-1550.516120063454,0.24130080409231539
1422,-1422.2687583531856,1179.2125055687902,-1547.9471200647706,0.24105950328822306
1423,-1658.6603884084675,1129.823592272312,-1542.093299429296,0.24081844378493483
1424,-1757.4657059154838,1450.844793739383,-1548.1493464852629,0.2405776253411499
1425,-1321.4392871852817,1185.0261914568548,-1543.257356391646,0.24033704771580874
1426,-1340.0264857452405,1139.592657163494,-1539.8681610502763,0.24009671066809293
1427,-1506.0626533358172,1209.8614917189993,-1541.1286131350512,0.23985661395742483
1428,-1584.5477237771183,1242.3651491847454,-1545.9955198557448,0.2396167573434674
1429,-1388.9859269359474,1250.623951290631,-1541.6978756732506,0.23937714058612394
1430,-1576.7115069746367,1303.8764213164243,-1546.3493726849943,0.23913776344553783
1431,-1302.9005849716318,1173.793268126367,-1534.724352721054,0.2388986256820923
1432,-1401.6500573633944,1228.7667049089293,-1535.4864169625844,0.2386597270564102
1433,-1699.9653693982668,1281.963345079377,-1537.4897390634476,0.23842106732935378
1434,-1638.5649400709597,1248.6016267139726,-1540.8016854950044,0.23818264626202443
1435,-1593.5356272084387,1305.5029181389593,-1542.010948634063,0.2379444636157624
1436,-1647.7804105407731,1337.5536070271824,-1547.1772993975208,0.23770651915214663
1437,-1526.2286741617345,1215.4003455207621,-1542.5930332891867,0.2374688126329945
1438,-1620.477066170399,1248.1847107802664,-1545.1617543431248,0.23723134382036148
1439,-1785.839732708714,1309.5046455473446,-1550.0935634491823,0.23699411247654112
1440,-1720.3957422278988,1307.0867010650034,-1558.212995632965,0.23675711836406457
1441,-1377.3142450244156,1139.634496682944,-1555.2065346814315,0.2365203612457005
1442,-1464.4769934185904,1135.3334690344395,-1545.3755641902035,0.2362838408844548
1443,-1479.166294657583,1292.1525297717221,-1545.8832367584112,0.23604755704357036
1444,-1769.658776284255,1280.439184189504,-1554.3461999590502,0.2358115094865268
